date,home_team,away_team,home_score,away_score,tournament,location,home_elo_rating,away_elo_rating,home_elo_rank,away_elo_rank,home_market_value,away_market_value
2025-09-09,South Africa,Nigeria,1,1,World Cup qualifier,South Africa,1526,1584,76,66,41150000.0,218080000.0
2025-09-09,Sierra Leone,Ethiopia,2,0,World Cup qualifier,Liberia,1353,1250,121,151,13430000.0,2780000.0
2025-09-09,Rwanda,Zimbabwe,1,0,World Cup qualifier,South Africa,1339,1355,127,119,6800000.0,7100000.0
2025-09-09,Namibia,Sao Tome and Principe,3,0,World Cup qualifier,Botswana,1363,1025,114,184,2080000.0,1430000.0
2025-09-09,Tanzania,Niger,0,1,World Cup qualifier,Tanzania,1363,1363,114,114,7530000.0,9980000.0
2025-09-09,Mauritania,South Sudan,0,0,World Cup qualifier,Mauritania,1343,1139,125,166,23600000.0,1600000.0
2025-09-09,Kenya,Seychelles,5,0,World Cup qualifier,Kenya,1341,846,126,204,10930000.0,1030000.0
2025-09-09,Gambia,Burundi,2,0,World Cup qualifier,Kenya,1443,1269,92,146,72280000.0,12450000.0
2025-09-09,Gabon,Ivory Coast,0,0,World Cup qualifier,Gabon,1464,1589,88,61,34450000.0,514900000.0
2025-10-08,Burkina Faso,Sierra Leone,1,0,World Cup qualifier,Liberia,1521,1341,77,125,121230000.0,13430000.0
2025-10-08,Chad,Mali,0,2,World Cup qualifier,Chad,1137,1604,168,59,6100000.0,35700000.0
2025-10-08,Egypt,Djibouti,3,0,World Cup qualifier,Morocco,1666,920,50,195,108830000.0,575000.0
2025-10-08,Eswatini,Angola,2,2,World Cup qualifier,Eswatini,1217,1560,154,72,1080000.0,52200000.0
2025-10-08,Ethiopia,Guinea-Bissau,1,0,World Cup qualifier,Rwanda,1271,1246,146,152,2780000.0,41400000.0
2025-10-08,Ghana,Central African Republic,5,0,World Cup qualifier,Morocco,1504,1216,81,155,220780000.0,6980000.0
2025-10-08,Libya,Cape Verde,3,3,World Cup qualifier,Libya,1430,1543,96,74,11430000.0,53430000.0
2025-10-08,Madagascar,Comoros,2,1,World Cup qualifier,Ivory Coast,1356,1398,117,106,8230000.0,3280000.0
2025-10-08,Qatar,Oman,0,0,World Cup qualifier,Qatar,1483,1520,84,78,17930000.0,6100000.0
2025-10-08,Niger,Congo,3,1,World Cup qualifier,Burkina Faso,1382,1208,109,157,9980000.0,2600000.0
2025-10-08,Tanzania,Zambia,0,1,World Cup qualifier,Tanzania,1338,1400,128,105,7530000.0,14630000.0
2025-10-08,Saudi Arabia,Indonesia,3,2,World Cup qualifier,Saudi Arabia,1592,1350,61,121,27630000.0,30580000.0
2025-10-08,Mauritius,Cameroon,0,2,World Cup qualifier,Mauritius,1079,1585,175,64,850000.0,197400000.0
2025-10-09,Liberia,Namibia,3,1,World Cup qualifier,Liberia,1294,1333,140,130,14150000.0,2080000.0
2025-10-09,Burundi,Kenya,0,1,World Cup qualifier,Burundi,1247,1363,150,115,12450000.0,10930000.0
2025-10-09,Botswana,Uganda,0,1,World Cup qualifier,Botswana,1309,1436,136,96,3080000.0,8750000.0
2025-10-09,Algeria,Somalia,3,0,World Cup qualifier,Algeria,1695,906,46,198,227850000.0,860000.0
2025-10-09,Scotland,Greece,3,1,World Cup qualifier,Scotland,1767,1773,33,30,207830000.0,315600000.0
2025-10-09,Malta,Netherlands,0,4,World Cup qualifier,Malta,1257,1962,149,8,14750000.0,766000000.0
2025-10-09,Finland,Lithuania,2,1,World Cup qualifier,Finland,1547,1279,74,145,41700000.0,18550000.0
2025-10-09,Czechia,Croatia,0,0,World Cup qualifier,Czechia,1765,1927,34,10,179080000.0,357300000.0
2025-10-09,Denmark,Belarus,6,0,World Cup qualifier,Hungary,1903,1468,12,85,368000000.0,14000000.0
2025-10-09,Cyprus,Bosnia and Herzegovina,2,2,World Cup qualifier,Cyprus,1317,1511,133,80,19100000.0,133400000.0
2025-10-09,Austria,San Marino,10,0,World Cup qualifier,Austria,1855,841,19,205,258300000.0,1120000.0
2025-10-09,Honduras,Costa Rica,0,0,World Cup qualifier,Honduras,1584,1667,65,50,16300000.0,18700000.0
2025-10-09,Nicaragua,Haiti,0,3,World Cup qualifier,Nicaragua,1302,1517,137,79,2580000.0,56830000.0
2025-10-09,Mozambique,Guinea,1,2,World Cup qualifier,Mozambique,1395,1489,106,83,30100000.0,74250000.0
2025-10-09,Faroe Islands,Montenegro,4,0,World Cup qualifier,the Faroe Islands,1335,1442,129,93,4950000.0,60130000.0
2025-10-09,Bangladesh,Hong Kong,3,4,Asian Cup qualifier,Bangladesh,899,1189,201,160,7740000.0,3600000.0
2025-10-09,Laos,Malaysia,0,3,Asian Cup qualifier,Laos,712,1310,219,135,1320000.0,7130000.0
2025-10-09,Brunei,Yemen,0,2,Asian Cup qualifier,Brunei,663,1128,225,171,680000.0,1850000.0
2025-10-09,Vietnam,Nepal,3,1,Asian Cup qualifier,Vietnam,1324,920,131,194,6380000.0,1330000.0
2025-10-09,Thailand,Taiwan,2,0,Asian Cup qualifier,Thailand,1353,878,120,202,6380000.0,1920000.0
2025-10-09,Syria,Myanmar,5,1,Asian Cup qualifier,Saudi Arabia,1437,952,95,190,7200000.0,3130000.0
2025-10-09,Sri Lanka,Turkmenistan,1,0,Asian Cup qualifier,Sri Lanka,789,1211,210,156,885000.0,2950000.0
2025-10-09,Singapore,India,1,1,Asian Cup qualifier,Singapore,1073,1181,177,161,4380000.0,4800000.0
2025-10-09,Philippines,East Timor,4,1,Asian Cup qualifier,Australia,1138,684,168,223,6430000.0,925000.0
2025-10-09,Pakistan,Afghanistan,0,0,Asian Cup qualifier,Pakistan,823,1046,208,180,3440000.0,325000.0
2025-10-09,Lebanon,Bhutan,2,0,Asian Cup qualifier,Qatar,1348,620,122,230,6430000.0,690000.0
2025-10-09,Tajikistan,Maldives,2,0,Asian Cup qualifier,Tajikistan,1285,866,144,203,7700000.0,950000.0
2025-10-10,Gabon,Gambia,4,3,World Cup qualifier,Kenya,1483,1424,84,98,34450000.0,72280000.0
2025-10-10,Sweden,Switzerland,0,2,World Cup qualifier,Sweden,1703,1896,41,13,435380000.0,317600000.0
2025-10-10,Northern Ireland,Slovakia,2,0,World Cup qualifier,Northern Ireland,1618,1684,59,49,79880000.0,130550000.0
2025-10-10,Kosovo,Slovenia,0,0,World Cup qualifier,Kosovo,1636,1731,56,36,114280000.0,143850000.0
2025-10-10,Kazakhstan,Liechtenstein,4,0,World Cup qualifier,Kazakhstan,1392,901,108,200,17700000.0,600000.0
2025-10-10,Iceland,Ukraine,3,5,World Cup qualifier,Iceland,1541,1794,74,28,74000000.0,288200000.0
2025-10-10,Belgium,North Macedonia,0,0,World Cup qualifier,Belgium,1835,1638,21,53,558200000.0,38680000.0
2025-10-10,France,Azerbaijan,3,0,World Cup qualifier,France,2068,1366,3,114,1470000000.0,16230000.0
2025-10-10,Suriname,Guatemala,1,1,World Cup qualifier,Suriname,1423,1509,100,81,37650000.0,5400000.0
2025-10-10,El Salvador,Panama,0,1,World Cup qualifier,El Salvador,1363,1740,115,35,6960000.0,32400000.0
2025-10-10,Curaçao,Jamaica,2,0,World Cup qualifier,Curaçao,1442,1535,92,75,28680000.0,53850000.0
2025-10-10,Ivory Coast,Seychelles,7,0,World Cup qualifier,Mauritius,1590,845,63,204,514900000.0,1030000.0
2025-10-10,Germany,Luxembourg,4,0,World Cup qualifier,Germany,1880,1413,15,101,773500000.0,32900000.0
2025-10-10,Mauritania,Sudan,0,0,World Cup qualifier,Tanzania,1345,1373,123,111,23600000.0,3250000.0
2025-10-10,Bermuda,Trinidad and Tobago,0,3,World Cup qualifier,Bermuda,1128,1412,170,102,375000.0,10100000.0
2025-10-10,Rwanda,Benin,0,1,World Cup qualifier,Rwanda,1319,1463,132,88,6800000.0,17080000.0
2025-10-10,Nigeria,Lesotho,2,1,World Cup qualifier,South Africa,1588,1195,65,158,218080000.0,675000.0
2025-10-10,Tunisia,Sao Tome and Principe,6,0,World Cup qualifier,Tunisia,1637,1024,55,183,66550000.0,1430000.0
2025-10-10,Togo,DR Congo,0,1,World Cup qualifier,Togo,1348,1590,121,63,29680000.0,153500000.0
2025-10-10,South Sudan,Senegal,0,5,World Cup qualifier,South Sudan,1136,1806,168,24,1600000.0,474000000.0
2025-10-10,South Africa,Zimbabwe,0,0,World Cup qualifier,South Africa,1513,1368,79,113,41150000.0,7100000.0
2025-10-11,Norway,Israel,5,0,World Cup qualifier,Norway,1880,1628,15,57,504000000.0,86900000.0
2025-10-11,Bulgaria,Turkey,1,6,World Cup qualifier,Bulgaria,1429,1847,97,19,29750000.0,522700000.0
2025-10-11,Hungary,Armenia,2,0,World Cup qualifier,Hungary,1701,1406,44,103,210800000.0,40380000.0
2025-10-11,Latvia,Andorra,2,2,World Cup qualifier,Latvia,1280,1089,144,175,17530000.0,3340000.0
2025-10-11,Portugal,Ireland,1,0,World Cup qualifier,Portugal,2043,1601,4,61,968500000.0,144080000.0
2025-10-11,Estonia,Italy,1,3,World Cup qualifier,Estonia,1351,1897,119,13,7000000.0,833500000.0
2025-10-11,Spain,Georgia,2,0,World Cup qualifier,Spain,2181,1698,1,45,1310000000.0,199050000.0
2025-10-11,Iraq,Indonesia,1,0,World Cup qualifier,Saudi Arabia,1573,1341,69,124,19780000.0,30580000.0
2025-10-11,United Arab Emirates,Oman,2,1,World Cup qualifier,Qatar,1567,1502,70,82,31130000.0,6100000.0
2025-10-11,Serbia,Albania,0,1,World Cup qualifier,Serbia,1772,1664,30,52,296500000.0,81750000.0
2025-10-12,Croatia,Gibraltar,3,0,World Cup qualifier,Croatia,1927,1023,10,184,357300000.0,1380000.0
2025-10-12,Denmark,Greece,3,1,World Cup qualifier,Denmark,1916,1760,11,32,368000000.0,315600000.0
2025-10-12,Faroe Islands,Czechia,2,1,World Cup qualifier,the Faroe Islands,1370,1730,113,36,4950000.0,179080000.0
2025-10-12,Lithuania,Poland,0,2,World Cup qualifier,Lithuania,1271,1722,146,37,18550000.0,214000000.0
2025-10-12,Netherlands,Finland,4,0,World Cup qualifier,the Netherlands,1966,1543,8,72,766000000.0,41700000.0
2025-10-12,Romania,Austria,1,0,World Cup qualifier,Romania,1677,1829,50,22,97200000.0,258300000.0
2025-10-12,Scotland,Belarus,2,1,World Cup qualifier,Scotland,1771,1464,30,87,207830000.0,14000000.0
2025-10-12,San Marino,Cyprus,0,4,World Cup qualifier,San Marino,833,1325,207,130,1120000.0,19100000.0
2025-10-12,Chad,Central African Republic,2,3,World Cup qualifier,Chad,1116,1237,173,152,6100000.0,6980000.0
2025-10-12,Egypt,Guinea-Bissau,1,0,World Cup qualifier,Egypt,1668,1244,51,151,108830000.0,41400000.0
2025-10-12,Ghana,Comoros,1,0,World Cup qualifier,Ghana,1513,1389,79,108,220780000.0,3280000.0
2025-10-12,Mali,Madagascar,4,1,World Cup qualifier,Mali,1612,1348,60,120,35700000.0,8230000.0
2025-10-12,Sierra Leone,Djibouti,2,1,World Cup qualifier,Morocco,1344,917,125,196,13430000.0,575000.0
2025-10-12,Zambia,Niger,0,1,World Cup qualifier,Zambia,1373,1409,110,103,14630000.0,9980000.0
2025-10-12,Burkina Faso,Ethiopia,3,1,World Cup qualifier,Burkina Faso,1528,1264,76,147,121230000.0,2780000.0
2025-10-13,Sweden,Kosovo,0,1,World Cup qualifier,Sweden,1674,1665,50,53,435380000.0,114280000.0
2025-10-13,Slovenia,Switzerland,0,0,World Cup qualifier,Slovenia,1735,1892,35,14,143850000.0,317600000.0
2025-10-13,Costa Rica,Nicaragua,4,1,World Cup qualifier,Costa Rica,1672,1297,51,139,18700000.0,2580000.0
2025-10-13,Honduras,Haiti,3,0,World Cup qualifier,Honduras,1603,1498,61,82,16300000.0,56830000.0
2025-10-13,North Macedonia,Kazakhstan,1,1,World Cup qualifier,North Macedonia,1623,1407,58,103,38680000.0,17700000.0
2025-10-13,Iceland,France,2,2,World Cup qualifier,Iceland,1558,2051,72,3,74000000.0,1470000000.0
2025-10-13,Ukraine,Azerbaijan,2,1,World Cup qualifier,Poland,1797,1363,27,114,288200000.0,16230000.0
2025-10-13,Northern Ireland,Germany,0,1,World Cup qualifier,Northern Ireland,1607,1891,60,15,79880000.0,773500000.0
2025-10-13,Wales,Belgium,2,4,World Cup qualifier,Wales,1692,1864,47,17,199050000.0,558200000.0
2025-10-13,Slovakia,Luxembourg,2,0,World Cup qualifier,Slovakia,1690,1407,48,103,130550000.0,32900000.0
2025-10-13,Cape Verde,Eswatini,3,0,World Cup qualifier,Cape Verde,1549,1211,73,156,53430000.0,1080000.0
2025-10-13,Tunisia,Namibia,3,0,World Cup qualifier,Tunisia,1643,1327,55,129,66550000.0,2080000.0
2025-10-13,South Sudan,Togo,0,0,World Cup qualifier,South Sudan,1142,1342,165,124,1600000.0,29680000.0
2025-10-13,Cameroon,Angola,0,0,World Cup qualifier,Cameroon,1578,1567,68,70,197400000.0,52200000.0
2025-10-13,Mauritius,Libya,0,0,World Cup qualifier,Mauritius,1091,1418,175,100,850000.0,11430000.0
2025-10-13,Lesotho,Zimbabwe,1,0,World Cup qualifier,South Africa,1224,1339,153,126,675000.0,7100000.0
2025-10-13,Equatorial Guinea,Liberia,1,1,World Cup qualifier,Equatorial Guinea,1452,1307,89,137,12050000.0,14150000.0
2025-10-13,Sao Tome and Principe,Malawi,1,0,World Cup qualifier,Tunisia,1056,1244,179,150,1430000.0,2049999.0
2025-10-14,Algeria,Uganda,2,1,World Cup qualifier,Algeria,1699,1432,43,96,227850000.0,8750000.0
2025-10-14,Nigeria,Benin,4,0,World Cup qualifier,Nigeria,1604,1447,62,90,218080000.0,17080000.0
2025-10-14,Mozambique,Somalia,1,0,World Cup qualifier,Algeria,1397,904,107,199,30100000.0,860000.0
2025-10-14,Morocco,Congo,1,0,World Cup qualifier,Morocco,1825,1207,23,158,456000000.0,2600000.0
2025-10-14,Ivory Coast,Kenya,3,0,World Cup qualifier,Ivory Coast,1599,1354,64,116,514900000.0,10930000.0
2025-10-14,Gambia,Seychelles,7,0,World Cup qualifier,Mauritius,1427,842,98,204,72280000.0,1030000.0
2025-10-14,Gabon,Burundi,2,0,World Cup qualifier,Gabon,1491,1239,84,151,34450000.0,12450000.0
2025-10-14,DR Congo,Sudan,1,0,World Cup qualifier,DR Congo,1596,1367,65,113,153500000.0,3250000.0
2025-10-14,Botswana,Guinea,2,2,World Cup qualifier,Morocco,1319,1479,133,85,3080000.0,74250000.0
2025-10-14,Turkey,Georgia,4,1,World Cup qualifier,Turkey,1860,1685,19,48,522700000.0,199050000.0
2025-10-14,Italy,Israel,3,0,World Cup qualifier,Italy,1904,1621,13,57,833500000.0,86900000.0
2025-10-14,Portugal,Hungary,2,2,World Cup qualifier,Portugal,2026,1718,4,38,968500000.0,210800000.0
2025-10-14,Latvia,England,0,5,World Cup qualifier,Latvia,1278,2024,144,5,17530000.0,1620000000.0
2025-10-14,Senegal,Mauritania,4,0,World Cup qualifier,Senegal,1809,1342,25,123,474000000.0,23600000.0
2025-10-14,Ireland,Armenia,1,0,World Cup qualifier,Ireland,1607,1400,60,106,144080000.0,40380000.0
2025-10-14,Estonia,Moldova,1,1,World Cup qualifier,Estonia,1343,1307,122,137,7000000.0,10530000.0
2025-10-14,Andorra,Serbia,1,3,World Cup qualifier,Andorra,1087,1774,177,29,3340000.0,296500000.0
2025-10-14,Panama,Suriname,1,1,World Cup qualifier,Panama,1723,1440,36,94,32400000.0,37650000.0
2025-10-14,Jamaica,Bermuda,4,0,World Cup qualifier,Jamaica,1539,1124,75,171,53850000.0,375000.0
2025-10-14,El Salvador,Guatemala,0,1,World Cup qualifier,El Salvador,1346,1526,119,77,6960000.0,5400000.0
2025-10-14,Curaçao,Trinidad and Tobago,1,1,World Cup qualifier,Curaçao,1435,1419,95,100,28680000.0,10100000.0
2025-10-14,Spain,Bulgaria,4,0,World Cup qualifier,Spain,2182,1428,1,97,1310000000.0,29750000.0
2025-10-14,South Africa,Rwanda,3,0,World Cup qualifier,South Africa,1524,1308,78,136,41150000.0,6800000.0
2025-10-14,Hong Kong,Bangladesh,1,1,Asian Cup qualifier,Hong Kong,1173,915,161,197,3600000.0,7740000.0
2025-10-14,Saudi Arabia,Iraq,0,0,World Cup qualifier,Saudi Arabia,1585,1580,67,68,27630000.0,19780000.0
2025-10-14,Qatar,United Arab Emirates,2,1,World Cup qualifier,Qatar,1502,1548,81,73,17930000.0,31130000.0
2025-10-14,Vietnam,Nepal,1,0,Asian Cup qualifier,Vietnam,1326,918,130,194,6380000.0,1330000.0
2025-10-14,Turkmenistan,Sri Lanka,2,1,Asian Cup qualifier,Turkmenistan,1213,787,156,210,2950000.0,885000.0
2025-10-14,Taiwan,Thailand,1,6,Asian Cup qualifier,Taiwan,870,1361,202,115,1920000.0,6380000.0
2025-10-14,Philippines,East Timor,3,1,Asian Cup qualifier,the Philippines,1140,682,166,223,6430000.0,925000.0
2025-10-14,Myanmar,Syria,0,3,Asian Cup qualifier,Myanmar,945,1444,191,92,3130000.0,7200000.0
2025-10-14,Maldives,Tajikistan,0,3,Asian Cup qualifier,the Maldives,856,1295,203,140,950000.0,7700000.0
2025-10-14,Malaysia,Laos,5,1,Asian Cup qualifier,Malaysia,1311,711,135,219,7130000.0,1320000.0
2025-10-14,Lebanon,Bhutan,4,0,Asian Cup qualifier,Qatar,1349,619,117,230,6430000.0,690000.0
2025-10-14,India,Singapore,1,2,Asian Cup qualifier,India,1150,1104,164,174,4800000.0,4380000.0
2025-10-14,Afghanistan,Pakistan,1,1,Asian Cup qualifier,Kuwait,1035,834,183,207,325000.0,3440000.0
2025-10-14,Yemen,Brunei,9,0,Asian Cup qualifier,Kuwait,1134,657,168,225,1850000.0,680000.0
2025-11-12,Cayman Islands,British Virgin Islands,1,2,CONCACAF Series,the Cayman Islands,795,651,209,228,0.0,0.0
2025-11-12,Antigua and Barbuda,Aruba,0,0,CONCACAF Series,Antigua and Barbuda,905,922,198,194,650000.0,125000.0
2025-11-12,Anguilla,Bahamas,2,1,CONCACAF Series,the Cayman Islands,656,761,227,212,0.0,0.0
2025-11-12,Cuba,Saint Lucia,3,0,CONCACAF Series,the Dominican Republic,1196,1022,159,184,2100000.0,250000.0
2025-11-12,Barbados,Bonaire,3,2,CONCACAF Series,Antigua and Barbuda,949,824,190,208,200000.0,350000.0
2025-11-12,Saint Kitts and Nevis,Sint Maarten,0,0,CONCACAF Series,Saint Kitts and Nevis,1039,940,181,193,575000.0,325000.0
2025-11-12,Saint Martin,Dominica,2,1,CONCACAF Series,Saint Kitts and Nevis,1016,954,185,189,0.0,0.0
2025-11-12,Dominican Republic,St Vincent & Grenadines,2,0,CONCACAF Series,the Dominican Republic,1295,1157,140,163,18030000.0,0.0
2025-11-13,France,Ukraine,4,0,World Cup qualifier,France,2060,1788,3,28,1470000000.0,288200000.0
2025-11-13,England,Serbia,2,0,World Cup qualifier,England,2031,1767,4,31,1620000000.0,296500000.0
2025-11-13,Azerbaijan,Iceland,0,2,World Cup qualifier,Azerbaijan,1341,1580,123,68,16230000.0,74000000.0
2025-11-13,Armenia,Hungary,0,1,World Cup qualifier,Armenia,1391,1727,107,37,40380000.0,210800000.0
2025-11-13,Andorra,Albania,0,1,World Cup qualifier,Andorra,1085,1675,177,50,3340000.0,81750000.0
2025-11-13,Nicaragua,Honduras,2,0,World Cup qualifier,Nicaragua,1343,1557,121,71,2580000.0,16300000.0
2025-11-13,Suriname,El Salvador,4,0,World Cup qualifier,Suriname,1458,1328,87,129,37650000.0,6960000.0
2025-11-13,Moldova,Italy,0,2,World Cup qualifier,Moldova,1304,1907,139,13,10530000.0,833500000.0
2025-11-13,Haiti,Costa Rica,1,0,World Cup qualifier,Curaçao,1527,1643,77,55,56830000.0,18700000.0
2025-11-13,Guatemala,Panama,2,3,World Cup qualifier,Guatemala,1511,1738,81,34,5400000.0,32400000.0
2025-11-13,Bermuda,Curaçao,0,7,World Cup qualifier,Bermuda,1103,1456,174,89,375000.0,28680000.0
2025-11-13,Trinidad and Tobago,Jamaica,1,1,World Cup qualifier,Trinidad and Tobago,1420,1538,100,75,10100000.0,53850000.0
2025-11-13,Norway,Estonia,4,1,World Cup qualifier,Norway,1874,1341,16,123,504000000.0,7000000.0
2025-11-13,Ireland,Portugal,2,0,World Cup qualifier,Ireland,1659,1974,54,7,144080000.0,968500000.0
2025-11-13,Nigeria,Gabon,4,1,World Cup qualifier,Morocco,1628,1467,57,85,218080000.0,34450000.0
2025-11-13,DR Congo,Cameroon,1,0,World Cup qualifier,Morocco,1615,1559,59,70,153500000.0,197400000.0
2025-11-13,Papua New Guinea,Solomon Islands,1,0,Melanesian Cup,Papua New Guinea,1120,1110,171,173,0.0,450000.0
2025-11-13,United Arab Emirates,Iraq,1,1,World Cup qualifier,the United Arab Emirates,1544,1584,73,67,31130000.0,19780000.0
2025-11-14,Croatia,Faroe Islands,3,1,World Cup qualifier,Croatia,1928,1369,10,112,357300000.0,4950000.0
2025-11-14,Finland,Malta,0,1,World Cup qualifier,Finland,1507,1283,82,145,41700000.0,14750000.0
2025-11-14,Gibraltar,Montenegro,1,2,World Cup qualifier,Gibraltar,1018,1447,184,92,1380000.0,60130000.0
2025-11-14,Luxembourg,Germany,0,2,World Cup qualifier,Luxembourg,1401,1897,105,14,32900000.0,773500000.0
2025-11-14,Poland,Netherlands,1,1,World Cup qualifier,Poland,1730,1958,37,8,214000000.0,766000000.0
2025-11-14,Slovakia,Northern Ireland,1,0,World Cup qualifier,Slovakia,1700,1597,44,63,130550000.0,79880000.0
2025-11-15,Belize,Saint Martin,1,0,CONCACAF Series,Saint Kitts and Nevis,1071,1003,178,186,375000.0,0.0
2025-11-15,Aruba,Barbados,3,0,CONCACAF Series,Antigua and Barbuda,950,921,190,194,125000.0,200000.0
2025-11-15,Turkey,Bulgaria,2,0,World Cup qualifier,Turkey,1863,1425,18,98,522700000.0,29750000.0
2025-11-15,Switzerland,Sweden,4,1,World Cup qualifier,Switzerland,1902,1664,13,51,317600000.0,435380000.0
2025-11-15,Slovenia,Kosovo,0,2,World Cup qualifier,Slovenia,1691,1709,47,42,143850000.0,114280000.0
2025-11-15,Liechtenstein,Wales,0,1,World Cup qualifier,Liechtenstein,900,1693,201,46,600000.0,199050000.0
2025-11-15,Denmark,Belarus,2,2,World Cup qualifier,Denmark,1898,1482,14,85,368000000.0,14000000.0
2025-11-15,Greece,Scotland,3,2,World Cup qualifier,Greece,1775,1756,30,32,315600000.0,207830000.0
2025-11-15,Georgia,Spain,0,4,World Cup qualifier,Georgia,1678,2189,49,1,199050000.0,1310000000.0
2025-11-15,Cyprus,Austria,0,2,World Cup qualifier,Cyprus,1320,1834,133,21,19100000.0,258300000.0
2025-11-15,Bosnia and Herzegovina,Romania,3,1,World Cup qualifier,Bosnia and Herzegovina,1556,1642,73,55,133400000.0,97200000.0
2025-11-15,Kazakhstan,Belgium,1,1,World Cup qualifier,Kazakhstan,1422,1849,101,19,17700000.0,558200000.0
2025-11-15,British Virgin Islands,Bahamas,6,0,CONCACAF Series,the Cayman Islands,693,719,221,217,0.0,0.0
2025-11-15,Cuba,Martinique,2,0,CONCACAF Series,the Dominican Republic,1229,1340,153,125,2100000.0,3830000.0
2025-11-15,Cayman Islands,Anguilla,4,0,CONCACAF Series,the Cayman Islands,806,645,209,228,0.0,0.0
2025-11-15,Sint Maarten,Dominica,3,2,CONCACAF Series,Saint Kitts and Nevis,956,938,189,193,325000.0,0.0
2025-11-15,St Vincent & Grenadines,Saint Lucia,3,1,CONCACAF Series,the Dominican Republic,1171,1008,162,184,0.0,250000.0
2025-11-15,Guyana,Bonaire,2,1,CONCACAF Series,Antigua and Barbuda,1265,822,147,208,1500000.0,350000.0
2025-11-16,Hungary,Ireland,2,3,World Cup qualifier,Hungary,1698,1688,45,48,210800000.0,144080000.0
2025-11-16,Albania,England,0,2,World Cup qualifier,Albania,1664,2042,51,4,81750000.0,1620000000.0
2025-11-16,Azerbaijan,France,1,3,World Cup qualifier,Azerbaijan,1339,2062,125,3,16230000.0,1470000000.0
2025-11-16,Italy,Norway,1,4,World Cup qualifier,Italy,1859,1922,18,11,833500000.0,504000000.0
2025-11-16,DR Congo,Nigeria,1,1,World Cup qualifier,Morocco,1616,1627,59,58,153500000.0,218080000.0
